 2.00000000e+00  2.00000000e+00  2.00000000e+00  1.80006403e+00  2.00000000e+00 -2.29147425e-05 
 2.01000000e+00  2.01000000e+00  2.01000000e+00  1.80006602e+00  2.01000000e+00 -2.29163284e-05 
 2.02000000e+00  2.02000000e+00  2.02000000e+00  1.80006796e+00  2.02000000e+00 -2.29177207e-05 
 2.03000000e+00  2.03000000e+00  2.03000000e+00  1.80006988e+00  2.03000000e+00 -2.29190174e-05 
 2.04000000e+00  2.04000000e+00  2.04000000e+00  1.80007177e+00  2.04000000e+00 -2.29202327e-05 
 2.05000000e+00  2.05000000e+00  2.05000000e+00  1.80007364e+00  2.05000000e+00 -2.29213780e-05 
 2.06000000e+00  2.06000000e+00  2.06000000e+00  1.80007549e+00  2.06000000e+00 -2.29224627e-05 
 2.07000000e+00  2.07000000e+00  2.07000000e+00  1.80007733e+00  2.07000000e+00 -2.29234943e-05 
 2.08000000e+00  2.08000000e+00  2.08000000e+00  1.80007915e+00  2.08000000e+00 -2.29244791e-05 
 2.09000000e+00  2.09000000e+00  2.09000000e+00  1.80008096e+00  2.09000000e+00 -2.29254222e-05 
 2.10000000e+00  2.10000000e+00  2.10000000e+00  1.80008275e+00  2.10000000e+00 -2.29263281e-05 
 2.11000000e+00  2.11000000e+00  2.11000000e+00  1.80008454e+00  2.11000000e+00 -2.29272004e-05 
 2.12000000e+00  2.12000000e+00  2.12000000e+00  1.80008631e+00  2.12000000e+00 -2.29280421e-05 
 2.13000000e+00  2.13000000e+00  2.13000000e+00  1.80008808e+00  2.13000000e+00 -2.29288560e-05 
 2.14000000e+00  2.14000000e+00  2.14000000e+00  1.80008983e+00  2.14000000e+00 -2.29296444e-05 
 2.15000000e+00  2.15000000e+00  2.15000000e+00  1.80009158e+00  2.15000000e+00 -2.29304093e-05 
 2.16000000e+00  2.16000000e+00  2.16000000e+00  1.80009332e+00  2.16000000e+00 -2.29311524e-05 
 2.17000000e+00  2.17000000e+00  2.17000000e+00  1.80009506e+00  2.17000000e+00 -2.29318753e-05 
 2.18000000e+00  2.18000000e+00  2.18000000e+00  1.80009679e+00  2.18000000e+00 -2.29325794e-05 
 2.19000000e+00  2.19000000e+00  2.19000000e+00  1.80009851e+00  2.19000000e+00 -2.29332658e-05 
 2.20000000e+00  2.20000000e+00  2.20000000e+00  1.80010022e+00  2.20000000e+00 -2.29339356e-05 
 2.21000000e+00  2.21000000e+00  2.21000000e+00  1.80010193e+00  2.21000000e+00 -2.29345898e-05 
 2.22000000e+00  2.22000000e+00  2.22000000e+00  1.80010363e+00  2.22000000e+00 -2.29352293e-05 
 2.23000000e+00  2.23000000e+00  2.23000000e+00  1.80010533e+00  2.23000000e+00 -2.29358549e-05 
 2.24000000e+00  2.24000000e+00  2.24000000e+00  1.80010702e+00  2.24000000e+00 -2.29364674e-05 
 2.25000000e+00  2.25000000e+00  2.25000000e+00  1.80010871e+00  2.25000000e+00 -2.29370673e-05 
 2.26000000e+00  2.26000000e+00  2.26000000e+00  1.80011040e+00  2.26000000e+00 -2.29376552e-05 
 2.27000000e+00  2.27000000e+00  2.27000000e+00  1.80011207e+00  2.27000000e+00 -2.29382319e-05 
 2.28000000e+00  2.28000000e+00  2.28000000e+00  1.80011375e+00  2.28000000e+00 -2.29387977e-05 
 2.29000000e+00  2.29000000e+00  2.29000000e+00  1.80011542e+00  2.29000000e+00 -2.29393531e-05 
 2.30000000e+00  2.30000000e+00  2.30000000e+00  1.80011708e+00  2.30000000e+00 -2.29398986e-05 
 2.31000000e+00  2.31000000e+00  2.31000000e+00  1.80011875e+00  2.31000000e+00 -2.29404347e-05 
 2.32000000e+00  2.32000000e+00  2.32000000e+00  1.80012040e+00  2.32000000e+00 -2.29409616e-05 
 2.33000000e+00  2.33000000e+00  2.33000000e+00  1.80012206e+00  2.33000000e+00 -2.29414798e-05 
 2.34000000e+00  2.34000000e+00  2.34000000e+00  1.80012371e+00  2.34000000e+00 -2.29419895e-05 
 2.35000000e+00  2.35000000e+00  2.35000000e+00  1.80012536e+00  2.35000000e+00 -2.29424912e-05 
 2.36000000e+00  2.36000000e+00  2.36000000e+00  1.80012700e+00  2.36000000e+00 -2.29429850e-05 
 2.37000000e+00  2.37000000e+00  2.37000000e+00  1.80012864e+00  2.37000000e+00 -2.29434713e-05 
 2.38000000e+00  2.38000000e+00  2.38000000e+00  1.80013028e+00  2.38000000e+00 -2.29439504e-05 
 2.39000000e+00  2.39000000e+00  2.39000000e+00  1.80013192e+00  2.39000000e+00 -2.29444225e-05 
 2.40000000e+00  2.40000000e+00  2.40000000e+00  1.80013355e+00  2.40000000e+00 -2.29448877e-05 
 2.41000000e+00  2.41000000e+00  2.41000000e+00  1.80013518e+00  2.41000000e+00 -2.29453465e-05 
 2.42000000e+00  2.42000000e+00  2.42000000e+00  1.80013681e+00  2.42000000e+00 -2.29457989e-05 
 2.43000000e+00  2.43000000e+00  2.43000000e+00  1.80013843e+00  2.43000000e+00 -2.29462452e-05 
 2.44000000e+00  2.44000000e+00  2.44000000e+00  1.80014005e+00  2.44000000e+00 -2.29466855e-05 
 2.45000000e+00  2.45000000e+00  2.45000000e+00  1.80014167e+00  2.45000000e+00 -2.29471201e-05 
 2.46000000e+00  2.46000000e+00  2.46000000e+00  1.80014329e+00  2.46000000e+00 -2.29475491e-05 
 2.47000000e+00  2.47000000e+00  2.47000000e+00  1.80014491e+00  2.47000000e+00 -2.29479727e-05 
 2.48000000e+00  2.48000000e+00  2.48000000e+00  1.80014652e+00  2.48000000e+00 -2.29483910e-05 
 2.49000000e+00  2.49000000e+00  2.49000000e+00  1.80014813e+00  2.49000000e+00 -2.29488042e-05 
 2.50000000e+00  2.50000000e+00  2.50000000e+00  1.80014974e+00  2.50000000e+00 -2.29492125e-05 
 2.51000000e+00  2.51000000e+00  2.51000000e+00  1.80015134e+00  2.51000000e+00 -2.29496159e-05 
 2.52000000e+00  2.52000000e+00  2.52000000e+00  1.80015295e+00  2.52000000e+00 -2.29500146e-05 
 2.53000000e+00  2.53000000e+00  2.53000000e+00  1.80015455e+00  2.53000000e+00 -2.29504088e-05 
 2.54000000e+00  2.54000000e+00  2.54000000e+00  1.80015615e+00  2.54000000e+00 -2.29507985e-05 
 2.55000000e+00  2.55000000e+00  2.55000000e+00  1.80015775e+00  2.55000000e+00 -2.29511839e-05 
 2.56000000e+00  2.56000000e+00  2.56000000e+00  1.80015935e+00  2.56000000e+00 -2.29515651e-05 
 2.57000000e+00  2.57000000e+00  2.57000000e+00  1.80016095e+00  2.57000000e+00 -2.29519421e-05 
 2.58000000e+00  2.58000000e+00  2.58000000e+00  1.80016254e+00  2.58000000e+00 -2.29523152e-05 
 2.59000000e+00  2.59000000e+00  2.59000000e+00  1.80016414e+00  2.59000000e+00 -2.29526843e-05 
 2.60000000e+00  2.60000000e+00  2.60000000e+00  1.80016573e+00  2.60000000e+00 -2.29530497e-05 
 2.61000000e+00  2.61000000e+00  2.61000000e+00  1.80016732e+00  2.61000000e+00 -2.29534113e-05 
 2.62000000e+00  2.62000000e+00  2.62000000e+00  1.80016891e+00  2.62000000e+00 -2.29537693e-05 
 2.63000000e+00  2.63000000e+00  2.63000000e+00  1.80017050e+00  2.63000000e+00 -2.29541238e-05 
 2.64000000e+00  2.64000000e+00  2.64000000e+00  1.80017209e+00  2.64000000e+00 -2.29544747e-05 
 2.65000000e+00  2.65000000e+00  2.65000000e+00  1.80017367e+00  2.65000000e+00 -2.29548224e-05 
 2.66000000e+00  2.66000000e+00  2.66000000e+00  1.80017526e+00  2.66000000e+00 -2.29551667e-05 
 2.67000000e+00  2.67000000e+00  2.67000000e+00  1.80017685e+00  2.67000000e+00 -2.29555078e-05 
 2.68000000e+00  2.68000000e+00  2.68000000e+00  1.80017843e+00  2.68000000e+00 -2.29558457e-05 
 2.69000000e+00  2.69000000e+00  2.69000000e+00  1.80018001e+00  2.69000000e+00 -2.29561805e-05 
 2.70000000e+00  2.70000000e+00  2.70000000e+00  1.80018160e+00  2.70000000e+00 -2.29565124e-05 
 2.71000000e+00  2.71000000e+00  2.71000000e+00  1.80018318e+00  2.71000000e+00 -2.29568412e-05 
 2.72000000e+00  2.72000000e+00  2.72000000e+00  1.80018476e+00  2.72000000e+00 -2.29571672e-05 
 2.73000000e+00  2.73000000e+00  2.73000000e+00  1.80018635e+00  2.73000000e+00 -2.29574903e-05 
 2.74000000e+00  2.74000000e+00  2.74000000e+00  1.80018793e+00  2.74000000e+00 -2.29578107e-05 
 2.75000000e+00  2.75000000e+00  2.75000000e+00  1.80018951e+00  2.75000000e+00 -2.29581284e-05 
 2.76000000e+00  2.76000000e+00  2.76000000e+00  1.80019109e+00  2.76000000e+00 -2.29584434e-05 
 2.77000000e+00  2.77000000e+00  2.77000000e+00  1.80019267e+00  2.77000000e+00 -2.29587558e-05 
 2.78000000e+00  2.78000000e+00  2.78000000e+00  1.80019426e+00  2.78000000e+00 -2.29590656e-05 
 2.79000000e+00  2.79000000e+00  2.79000000e+00  1.80019584e+00  2.79000000e+00 -2.29593729e-05 
 2.80000000e+00  2.80000000e+00  2.80000000e+00  1.80019742e+00  2.80000000e+00 -2.29596778e-05 
 2.81000000e+00  2.81000000e+00  2.81000000e+00  1.80019900e+00  2.81000000e+00 -2.29599803e-05 
 2.82000000e+00  2.82000000e+00  2.82000000e+00  1.80020059e+00  2.82000000e+00 -2.29602804e-05 
 2.83000000e+00  2.83000000e+00  2.83000000e+00  1.80020217e+00  2.83000000e+00 -2.29605782e-05 
 2.84000000e+00  2.84000000e+00  2.84000000e+00  1.80020375e+00  2.84000000e+00 -2.29608738e-05 
 2.85000000e+00  2.85000000e+00  2.85000000e+00  1.80020534e+00  2.85000000e+00 -2.29611671e-05 
 2.86000000e+00  2.86000000e+00  2.86000000e+00  1.80020692e+00  2.86000000e+00 -2.29614582e-05 
 2.87000000e+00  2.87000000e+00  2.87000000e+00  1.80020851e+00  2.87000000e+00 -2.29617472e-05 
 2.88000000e+00  2.88000000e+00  2.88000000e+00  1.80021010e+00  2.88000000e+00 -2.29620340e-05 
 2.89000000e+00  2.89000000e+00  2.89000000e+00  1.80021169e+00  2.89000000e+00 -2.29623188e-05 
