 2.00000000e+00  2.00000000e+00  2.00000000e+00  1.80007526e+00  2.00000000e+00 -1.69558655e-05 
 2.01000000e+00  2.01000000e+00  2.01000000e+00  1.80007705e+00  2.01000000e+00 -1.69565736e-05 
 2.02000000e+00  2.02000000e+00  2.02000000e+00  1.80007883e+00  2.02000000e+00 -1.69572482e-05 
 2.03000000e+00  2.03000000e+00  2.03000000e+00  1.80008060e+00  2.03000000e+00 -1.69578933e-05 
 2.04000000e+00  2.04000000e+00  2.04000000e+00  1.80008235e+00  2.04000000e+00 -1.69585121e-05 
 2.05000000e+00  2.05000000e+00  2.05000000e+00  1.80008410e+00  2.05000000e+00 -1.69591071e-05 
 2.06000000e+00  2.06000000e+00  2.06000000e+00  1.80008583e+00  2.06000000e+00 -1.69596808e-05 
 2.07000000e+00  2.07000000e+00  2.07000000e+00  1.80008756e+00  2.07000000e+00 -1.69602350e-05 
 2.08000000e+00  2.08000000e+00  2.08000000e+00  1.80008927e+00  2.08000000e+00 -1.69607714e-05 
 2.09000000e+00  2.09000000e+00  2.09000000e+00  1.80009098e+00  2.09000000e+00 -1.69612914e-05 
 2.10000000e+00  2.10000000e+00  2.10000000e+00  1.80009269e+00  2.10000000e+00 -1.69617963e-05 
 2.11000000e+00  2.11000000e+00  2.11000000e+00  1.80009438e+00  2.11000000e+00 -1.69622872e-05 
 2.12000000e+00  2.12000000e+00  2.12000000e+00  1.80009607e+00  2.12000000e+00 -1.69627651e-05 
 2.13000000e+00  2.13000000e+00  2.13000000e+00  1.80009775e+00  2.13000000e+00 -1.69632307e-05 
 2.14000000e+00  2.14000000e+00  2.14000000e+00  1.80009943e+00  2.14000000e+00 -1.69636850e-05 
 2.15000000e+00  2.15000000e+00  2.15000000e+00  1.80010110e+00  2.15000000e+00 -1.69641286e-05 
 2.16000000e+00  2.16000000e+00  2.16000000e+00  1.80010277e+00  2.16000000e+00 -1.69645620e-05 
 2.17000000e+00  2.17000000e+00  2.17000000e+00  1.80010443e+00  2.17000000e+00 -1.69649859e-05 
 2.18000000e+00  2.18000000e+00  2.18000000e+00  1.80010608e+00  2.18000000e+00 -1.69654007e-05 
 2.19000000e+00  2.19000000e+00  2.19000000e+00  1.80010774e+00  2.19000000e+00 -1.69658070e-05 
 2.20000000e+00  2.20000000e+00  2.20000000e+00  1.80010938e+00  2.20000000e+00 -1.69662051e-05 
 2.21000000e+00  2.21000000e+00  2.21000000e+00  1.80011103e+00  2.21000000e+00 -1.69665954e-05 
 2.22000000e+00  2.22000000e+00  2.22000000e+00  1.80011266e+00  2.22000000e+00 -1.69669784e-05 
 2.23000000e+00  2.23000000e+00  2.23000000e+00  1.80011430e+00  2.23000000e+00 -1.69673542e-05 
 2.24000000e+00  2.24000000e+00  2.24000000e+00  1.80011593e+00  2.24000000e+00 -1.69677233e-05 
