 2.00000000e+00  2.00000000e+00  2.00000000e+00  1.80012647e+00  2.00000000e+00 -1.69475937e-05 
 2.01000000e+00  2.01000000e+00  2.01000000e+00  1.80012825e+00  2.01000000e+00 -1.69481094e-05 
 2.02000000e+00  2.02000000e+00  2.02000000e+00  1.80013002e+00  2.02000000e+00 -1.69486084e-05 
 2.03000000e+00  2.03000000e+00  2.03000000e+00  1.80013177e+00  2.03000000e+00 -1.69490920e-05 
 2.04000000e+00  2.04000000e+00  2.04000000e+00  1.80013352e+00  2.04000000e+00 -1.69495614e-05 
 2.05000000e+00  2.05000000e+00  2.05000000e+00  1.80013526e+00  2.05000000e+00 -1.69500176e-05 
 2.06000000e+00  2.06000000e+00  2.06000000e+00  1.80013698e+00  2.06000000e+00 -1.69504614e-05 
 2.07000000e+00  2.07000000e+00  2.07000000e+00  1.80013870e+00  2.07000000e+00 -1.69508938e-05 
 2.08000000e+00  2.08000000e+00  2.08000000e+00  1.80014042e+00  2.08000000e+00 -1.69513154e-05 
 2.09000000e+00  2.09000000e+00  2.09000000e+00  1.80014212e+00  2.09000000e+00 -1.69517269e-05 
 2.10000000e+00  2.10000000e+00  2.10000000e+00  1.80014382e+00  2.10000000e+00 -1.69521289e-05 
 2.11000000e+00  2.11000000e+00  2.11000000e+00  1.80014551e+00  2.11000000e+00 -1.69525219e-05 
 2.12000000e+00  2.12000000e+00  2.12000000e+00  1.80014720e+00  2.12000000e+00 -1.69529065e-05 
 2.13000000e+00  2.13000000e+00  2.13000000e+00  1.80014888e+00  2.13000000e+00 -1.69532831e-05 
 2.14000000e+00  2.14000000e+00  2.14000000e+00  1.80015055e+00  2.14000000e+00 -1.69536520e-05 
 2.15000000e+00  2.15000000e+00  2.15000000e+00  1.80015222e+00  2.15000000e+00 -1.69540137e-05 
 2.16000000e+00  2.16000000e+00  2.16000000e+00  1.80015389e+00  2.16000000e+00 -1.69543685e-05 
 2.17000000e+00  2.17000000e+00  2.17000000e+00  1.80015555e+00  2.17000000e+00 -1.69547167e-05 
 2.18000000e+00  2.18000000e+00  2.18000000e+00  1.80015721e+00  2.18000000e+00 -1.69550586e-05 
 2.19000000e+00  2.19000000e+00  2.19000000e+00  1.80015886e+00  2.19000000e+00 -1.69553946e-05 
 2.20000000e+00  2.20000000e+00  2.20000000e+00  1.80016051e+00  2.20000000e+00 -1.69557247e-05 
 2.21000000e+00  2.21000000e+00  2.21000000e+00  1.80016215e+00  2.21000000e+00 -1.69560493e-05 
 2.22000000e+00  2.22000000e+00  2.22000000e+00  1.80016380e+00  2.22000000e+00 -1.69563686e-05 
 2.23000000e+00  2.23000000e+00  2.23000000e+00  1.80016543e+00  2.23000000e+00 -1.69566829e-05 
 2.24000000e+00  2.24000000e+00  2.24000000e+00  1.80016707e+00  2.24000000e+00 -1.69569921e-05 
 2.25000000e+00  2.25000000e+00  2.25000000e+00  1.80016870e+00  2.25000000e+00 -1.69572967e-05 
 2.26000000e+00  2.26000000e+00  2.26000000e+00  1.80017033e+00  2.26000000e+00 -1.69575967e-05 
 2.27000000e+00  2.27000000e+00  2.27000000e+00  1.80017195e+00  2.27000000e+00 -1.69578923e-05 
 2.28000000e+00  2.28000000e+00  2.28000000e+00  1.80017357e+00  2.28000000e+00 -1.69581836e-05 
 2.29000000e+00  2.29000000e+00  2.29000000e+00  1.80017519e+00  2.29000000e+00 -1.69584708e-05 
 2.30000000e+00  2.30000000e+00  2.30000000e+00  1.80017681e+00  2.30000000e+00 -1.69587540e-05 
 2.31000000e+00  2.31000000e+00  2.31000000e+00  1.80017842e+00  2.31000000e+00 -1.69590334e-05 
 2.32000000e+00  2.32000000e+00  2.32000000e+00  1.80018003e+00  2.32000000e+00 -1.69593090e-05 
 2.33000000e+00  2.33000000e+00  2.33000000e+00  1.80018164e+00  2.33000000e+00 -1.69595811e-05 
 2.34000000e+00  2.34000000e+00  2.34000000e+00  1.80018325e+00  2.34000000e+00 -1.69598496e-05 
 2.35000000e+00  2.35000000e+00  2.35000000e+00  1.80018485e+00  2.35000000e+00 -1.69601147e-05 
 2.36000000e+00  2.36000000e+00  2.36000000e+00  1.80018645e+00  2.36000000e+00 -1.69603765e-05 
 2.37000000e+00  2.37000000e+00  2.37000000e+00  1.80018805e+00  2.37000000e+00 -1.69606351e-05 
