 2.00000000e+00  2.00000000e+00  2.00000000e+00  1.80005541e+00  2.00000000e+00 -1.69541324e-05 
 2.01000000e+00  2.01000000e+00  2.01000000e+00  1.80005719e+00  2.01000000e+00 -1.69549647e-05 
 2.02000000e+00  2.02000000e+00  2.02000000e+00  1.80005895e+00  2.02000000e+00 -1.69557472e-05 
 2.03000000e+00  2.03000000e+00  2.03000000e+00  1.80006069e+00  2.03000000e+00 -1.69564869e-05 
 2.04000000e+00  2.04000000e+00  2.04000000e+00  1.80006242e+00  2.04000000e+00 -1.69571892e-05 
 2.05000000e+00  2.05000000e+00  2.05000000e+00  1.80006414e+00  2.05000000e+00 -1.69578586e-05 
 2.06000000e+00  2.06000000e+00  2.06000000e+00  1.80006584e+00  2.06000000e+00 -1.69584989e-05 
 2.07000000e+00  2.07000000e+00  2.07000000e+00  1.80006753e+00  2.07000000e+00 -1.69591133e-05 
 2.08000000e+00  2.08000000e+00  2.08000000e+00  1.80006922e+00  2.08000000e+00 -1.69597043e-05 
 2.09000000e+00  2.09000000e+00  2.09000000e+00  1.80007089e+00  2.09000000e+00 -1.69602742e-05 
 2.10000000e+00  2.10000000e+00  2.10000000e+00  1.80007255e+00  2.10000000e+00 -1.69608249e-05 
 2.11000000e+00  2.11000000e+00  2.11000000e+00  1.80007421e+00  2.11000000e+00 -1.69613580e-05 
 2.12000000e+00  2.12000000e+00  2.12000000e+00  1.80007586e+00  2.12000000e+00 -1.69618749e-05 
 2.13000000e+00  2.13000000e+00  2.13000000e+00  1.80007750e+00  2.13000000e+00 -1.69623769e-05 
 2.14000000e+00  2.14000000e+00  2.14000000e+00  1.80007914e+00  2.14000000e+00 -1.69628651e-05 
 2.15000000e+00  2.15000000e+00  2.15000000e+00  1.80008077e+00  2.15000000e+00 -1.69633403e-05 
 2.16000000e+00  2.16000000e+00  2.16000000e+00  1.80008239e+00  2.16000000e+00 -1.69638035e-05 
