 1.00000000e+00  1.22164441e+02  1.00000000e+00 -8.34862720e+00 
 1.12201845e+00  1.22142632e+02  1.12201845e+00 -9.35226859e+00 
 1.25892541e+00  1.22115330e+02  1.25892541e+00 -1.04723097e+01 
 1.41253754e+00  1.22081200e+02  1.41253754e+00 -1.17205605e+01 
 1.58489319e+00  1.22038611e+02  1.58489319e+00 -1.31093650e+01 
 1.77827941e+00  1.21985578e+02  1.77827941e+00 -1.46513499e+01 
 1.99526231e+00  1.21919719e+02  1.99526231e+00 -1.63590513e+01 
 2.23872114e+00  1.21838196e+02  2.23872114e+00 -1.82443913e+01 
 2.51188643e+00  1.21737687e+02  2.51188643e+00 -2.03179824e+01 
 2.81838293e+00  1.21614360e+02  2.81838293e+00 -2.25882474e+01 
 3.16227766e+00  1.21463902e+02  3.16227766e+00 -2.50603712e+01 
 3.54813389e+00  1.21281580e+02  3.54813389e+00 -2.77351378e+01 
 3.98107171e+00  1.21062380e+02  3.98107171e+00 -3.06077620e+01 
 4.46683592e+00  1.20801215e+02  4.46683592e+00 -3.36668834e+01 
 5.01187234e+00  1.20493198e+02  5.01187234e+00 -3.68939408e+01 
 5.62341325e+00  1.20133978e+02  5.62341325e+00 -4.02631551e+01 
 6.30957344e+00  1.19720083e+02  6.30957344e+00 -4.37423032e+01 
 7.07945784e+00  1.19249225e+02  7.07945784e+00 -4.72943376e+01 
 7.94328235e+00  1.18720518e+02  7.94328235e+00 -5.08797355e+01 
 8.91250938e+00  1.18134552e+02  8.91250938e+00 -5.44592788e+01 
 1.00000000e+01  1.17493320e+02  1.00000000e+01 -5.79968519e+01 
 1.12201845e+01  1.16799999e+02  1.12201845e+01 -6.14618423e+01 
 1.25892541e+01  1.16058635e+02  1.25892541e+01 -6.48308322e+01 
 1.41253754e+01  1.15273790e+02  1.41253754e+01 -6.80884502e+01 
 1.58489319e+01  1.14450190e+02  1.58489319e+01 -7.12274272e+01 
 1.77827941e+01  1.13592427e+02  1.77827941e+01 -7.42480265e+01 
 1.99526231e+01  1.12704726e+02  1.99526231e+01 -7.71570737e+01 
 2.23872114e+01  1.11790778e+02  2.23872114e+01 -7.99667998e+01 
 2.51188643e+01  1.10853639e+02  2.51188643e+01 -8.26936618e+01 
