 2.00000000e+00  2.00000000e+00  2.00000000e+00  1.80020736e+00  2.00000000e+00 -2.26524693e-05  2.00000000e+00  2.89033612e-06 
 2.01000000e+00  2.01000000e+00  2.01000000e+00  1.80020946e+00  2.01000000e+00 -2.26527963e-05  2.01000000e+00  2.89033949e-06 
 2.02000000e+00  2.02000000e+00  2.02000000e+00  1.80021152e+00  2.02000000e+00 -2.26531517e-05  2.02000000e+00  2.89034280e-06 
 2.03000000e+00  2.03000000e+00  2.03000000e+00  1.80021356e+00  2.03000000e+00 -2.26535170e-05  2.03000000e+00  2.89034608e-06 
 2.04000000e+00  2.04000000e+00  2.04000000e+00  1.80021559e+00  2.04000000e+00 -2.26538885e-05  2.04000000e+00  2.89034933e-06 
 2.05000000e+00  2.05000000e+00  2.05000000e+00  1.80021759e+00  2.05000000e+00 -2.26542633e-05  2.05000000e+00  2.89035255e-06 
 2.06000000e+00  2.06000000e+00  2.06000000e+00  1.80021959e+00  2.06000000e+00 -2.26546394e-05  2.06000000e+00  2.89035576e-06 
 2.07000000e+00  2.07000000e+00  2.07000000e+00  1.80022157e+00  2.07000000e+00 -2.26550151e-05  2.07000000e+00  2.89035894e-06 
 2.08000000e+00  2.08000000e+00  2.08000000e+00  1.80022354e+00  2.08000000e+00 -2.26553892e-05  2.08000000e+00  2.89036211e-06 
 2.09000000e+00  2.09000000e+00  2.09000000e+00  1.80022550e+00  2.09000000e+00 -2.26557606e-05  2.09000000e+00  2.89036525e-06 
 2.10000000e+00  2.10000000e+00  2.10000000e+00  1.80022746e+00  2.10000000e+00 -2.26561288e-05  2.10000000e+00  2.89036839e-06 
 2.11000000e+00  2.11000000e+00  2.11000000e+00  1.80022940e+00  2.11000000e+00 -2.26564930e-05  2.11000000e+00  2.89037150e-06 
 2.12000000e+00  2.12000000e+00  2.12000000e+00  1.80023133e+00  2.12000000e+00 -2.26568529e-05  2.12000000e+00  2.89037461e-06 
 2.13000000e+00  2.13000000e+00  2.13000000e+00  1.80023326e+00  2.13000000e+00 -2.26572082e-05  2.13000000e+00  2.89037770e-06 
 2.14000000e+00  2.14000000e+00  2.14000000e+00  1.80023518e+00  2.14000000e+00 -2.26575586e-05  2.14000000e+00  2.89038078e-06 
 2.15000000e+00  2.15000000e+00  2.15000000e+00  1.80023709e+00  2.15000000e+00 -2.26579040e-05  2.15000000e+00  2.89038385e-06 
 2.16000000e+00  2.16000000e+00  2.16000000e+00  1.80023899e+00  2.16000000e+00 -2.26582443e-05  2.16000000e+00  2.89038691e-06 
 2.17000000e+00  2.17000000e+00  2.17000000e+00  1.80024089e+00  2.17000000e+00 -2.26585794e-05  2.17000000e+00  2.89038996e-06 
 2.18000000e+00  2.18000000e+00  2.18000000e+00  1.80024279e+00  2.18000000e+00 -2.26589093e-05  2.18000000e+00  2.89039301e-06 
 2.19000000e+00  2.19000000e+00  2.19000000e+00  1.80024468e+00  2.19000000e+00 -2.26592339e-05  2.19000000e+00  2.89039604e-06 
 2.20000000e+00  2.20000000e+00  2.20000000e+00  1.80024656e+00  2.20000000e+00 -2.26595534e-05  2.20000000e+00  2.89039906e-06 
 2.21000000e+00  2.21000000e+00  2.21000000e+00  1.80024844e+00  2.21000000e+00 -2.26598676e-05  2.21000000e+00  2.89040208e-06 
