 1.00000000e+00  1.22599603e+02  1.00000000e+00 -8.64663790e+00 
 1.12201845e+00  1.22576488e+02  1.12201845e+00 -9.68527807e+00 
 1.25892541e+00  1.22547561e+02  1.25892541e+00 -1.08440480e+01 
 1.41253754e+00  1.22511415e+02  1.41253754e+00 -1.21350063e+01 
 1.58489319e+00  1.22466331e+02  1.58489319e+00 -1.35707031e+01 
 1.77827941e+00  1.22410228e+02  1.77827941e+00 -1.51639008e+01 
 1.99526231e+00  1.22340608e+02  1.99526231e+00 -1.69271672e+01 
 2.23872114e+00  1.22254512e+02  2.23872114e+00 -1.88723116e+01 
 2.51188643e+00  1.22148483e+02  2.51188643e+00 -2.10096436e+01 
 2.81838293e+00  1.22018561e+02  2.81838293e+00 -2.33470501e+01 
 3.16227766e+00  1.21860310e+02  3.16227766e+00 -2.58889122e+01 
 3.54813389e+00  1.21668904e+02  3.54813389e+00 -2.86349315e+01 
 3.98107171e+00  1.21439283e+02  3.98107171e+00 -3.15789872e+01 
 4.46683592e+00  1.21166369e+02  4.46683592e+00 -3.47082089e+01 
 5.01187234e+00  1.20845371e+02  5.01187234e+00 -3.80024881e+01 
 5.62341325e+00  1.20472116e+02  5.62341325e+00 -4.14346547e+01 
 6.30957344e+00  1.20043388e+02  6.30957344e+00 -4.49714705e+01 
 7.07945784e+00  1.19557221e+02  7.07945784e+00 -4.85754593e+01 
 7.94328235e+00  1.19013078e+02  7.94328235e+00 -5.22074038e+01 
 8.91250938e+00  1.18411884e+02  8.91250938e+00 -5.58291756e+01 
 1.00000000e+01  1.17755916e+02  1.00000000e+01 -5.94064718e+01 
 1.12201845e+01  1.17048551e+02  1.12201845e+01 -6.29110597e+01 
 1.25892541e+01  1.16293931e+02  1.25892541e+01 -6.63222590e+01 
 1.41253754e+01  1.15496605e+02  1.41253754e+01 -6.96275783e+01 
 1.58489319e+01  1.14661184e+02  1.58489319e+01 -7.28225853e+01 
 1.77827941e+01  1.13792053e+02  1.77827941e+01 -7.59102026e+01 
 1.99526231e+01  1.12893147e+02  1.99526231e+01 -7.88996527e+01 
 2.23872114e+01  1.11967803e+02  2.23872114e+01 -8.18052535e+01 
 2.51188643e+01  1.11018659e+02  2.51188643e+01 -8.46452093e+01 
 2.81838293e+01  1.10047601e+02  2.81838293e+01 -8.74404806e+01 
 3.16227766e+01  1.09055735e+02  3.16227766e+01 -9.02137555e+01 
 3.54813389e+01  1.08043376e+02  3.54813389e+01 -9.29885112e+01 
 3.98107171e+01  1.07010046e+02  3.98107171e+01 -9.57881211e+01 
 4.46683592e+01  1.05954477e+02  4.46683592e+01 -9.86349568e+01 
 5.01187234e+01  1.04874627e+02  5.01187234e+01 -1.01549433e+02 
 5.62341325e+01  1.03767707e+02  5.62341325e+01 -1.04548957e+02 
 6.30957344e+01  1.02630249e+02  6.30957344e+01 -1.07646779e+02 
 7.07945784e+01  1.01458210e+02  7.07945784e+01 -1.10850770e+02 
 7.94328235e+01  1.00247140e+02  7.94328235e+01 -1.14162237e+02 
 8.91250938e+01  9.89924153e+01  8.91250938e+01 -1.17574916e+02 
 1.00000000e+02  9.76895418e+01  1.00000000e+02 -1.21074366e+02 
 1.12201845e+02  9.63345053e+01  1.12201845e+02 -1.24637982e+02 
 1.25892541e+02  9.49241317e+01  1.25892541e+02 -1.28235797e+02 
 1.41253754e+02  9.34564072e+01  1.41253754e+02 -1.31832131e+02 
 1.58489319e+02  9.19307031e+01  1.58489319e+02 -1.35387961e+02 
 1.77827941e+02  9.03478616e+01  1.77827941e+02 -1.38863704e+02 
 1.99526231e+02  8.87101278e+01  1.99526231e+02 -1.42222005e+02 
 2.23872114e+02  8.70209421e+01  2.23872114e+02 -1.45430113e+02 
 2.51188643e+02  8.52846380e+01  2.51188643e+02 -1.48461540e+02 
 2.81838293e+02  8.35060980e+01  2.81838293e+02 -1.51296866e+02 
 3.16227766e+02  8.16904227e+01  3.16227766e+02 -1.53923755e+02 
 3.54813389e+02  7.98426498e+01  3.54813389e+02 -1.56336343e+02 
 3.98107171e+02  7.79675440e+01  3.98107171e+02 -1.58534238e+02 
 4.46683592e+02  7.60694606e+01  4.46683592e+02 -1.60521340e+02 
 5.01187234e+02  7.41522733e+01  5.01187234e+02 -1.62304662e+02 
 5.62341325e+02  7.22193543e+01  5.62341325e+02 -1.63893260e+02 
 6.30957344e+02  7.02735901e+01  6.30957344e+02 -1.65297319e+02 
 7.07945784e+02  6.83174195e+01  7.07945784e+02 -1.66527432e+02 
 7.94328235e+02  6.63528845e+01  7.94328235e+02 -1.67594042e+02 
 8.91250938e+02  6.43816846e+01  8.91250938e+02 -1.68507034e+02 
 1.00000000e+03  6.24052318e+01  1.00000000e+03 -1.69275448e+02 
 1.12201845e+03  6.04247018e+01  1.12201845e+03 -1.69907287e+02 
 1.25892541e+03  5.84410813e+01  1.25892541e+03 -1.70409386e+02 
 1.41253754e+03  5.64552098e+01  1.41253754e+03 -1.70787340e+02 
 1.58489319e+03  5.44678182e+01  1.58489319e+03 -1.71045456e+02 
 1.77827941e+03  5.24795628e+01  1.77827941e+03 -1.71186733e+02 
 1.99526231e+03  5.04910575e+01  1.99526231e+03 -1.71212853e+02 
 2.23872114e+03  4.85029037e+01  2.23872114e+03 -1.71124183e+02 
 2.51188643e+03  4.65157202e+01  2.51188643e+03 -1.70919777e+02 
 2.81838293e+03  4.45301734e+01  2.81838293e+03 -1.70597396e+02 
 3.16227766e+03  4.25470100e+01  3.16227766e+03 -1.70153529e+02 
 3.54813389e+03  4.05670913e+01  3.54813389e+03 -1.69583431e+02 
 3.98107171e+03  3.85914321e+01  3.98107171e+03 -1.68881190e+02 
 4.46683592e+03  3.66212439e+01  4.46683592e+03 -1.68039821e+02 
 5.01187234e+03  3.46579825e+01  5.01187234e+03 -1.67051425e+02 
 5.62341325e+03  3.27033995e+01  5.62341325e+03 -1.65907413e+02 
 6.30957344e+03  3.07595975e+01  6.30957344e+03 -1.64598832e+02 
 7.07945784e+03  2.88290837e+01  7.07945784e+03 -1.63116819e+02 
 7.94328235e+03  2.69148184e+01  7.94328235e+03 -1.61453208e+02 
 8.91250938e+03  2.50202494e+01  8.91250938e+03 -1.59601313e+02 
 1.00000000e+04  2.31493217e+01  1.00000000e+04 -1.57556898e+02 
 1.12201845e+04  2.13064478e+01  1.12201845e+04 -1.55319305e+02 
 1.25892541e+04  1.94964238e+01  1.25892541e+04 -1.52892674e+02 
 1.41253754e+04  1.77242784e+01  1.41253754e+04 -1.50287143e+02 
 1.58489319e+04  1.59950469e+01  1.58489319e+04 -1.47519838e+02 
 1.77827941e+04  1.43134768e+01  1.77827941e+04 -1.44615432e+02 
 1.99526231e+04  1.26836877e+01  1.99526231e+04 -1.41606047e+02 
 2.23872114e+04  1.11088270e+01  2.23872114e+04 -1.38530349e+02 
 2.51188643e+04  9.59077536e+00  2.51188643e+04 -1.35431808e+02 
 2.81838293e+04  8.12995605e+00  2.81838293e+04 -1.32356291e+02 
 3.16227766e+04  6.72528644e+00  3.16227766e+04 -1.29349319e+02 
 3.54813389e+04  5.37428156e+00  3.54813389e+04 -1.26453417e+02 
 3.98107171e+04  4.07328735e+00  3.98107171e+04 -1.23705952e+02 
 4.46683592e+04  2.81779701e+00  4.46683592e+04 -1.21137741e+02 
 5.01187234e+04  1.60279449e+00  5.01187234e+04 -1.18772512e+02 
 5.62341325e+04  4.23074381e-01  5.62341325e+04 -1.16627142e+02 
 6.30957344e+04 -7.26496391e-01  6.30957344e+04 -1.14712492e+02 
