 1.00000000e+00  1.22165428e+02  1.00000000e+00 -8.70635248e+00 
 1.12201845e+00  1.22142907e+02  1.12201845e+00 -9.75297204e+00 
 1.25892541e+00  1.22114717e+02  1.25892541e+00 -1.09209694e+01 
 1.41253754e+00  1.22079485e+02  1.41253754e+00 -1.22226601e+01 
 1.58489319e+00  1.22035528e+02  1.58489319e+00 -1.36709194e+01 
 1.77827941e+00  1.21980809e+02  1.77827941e+00 -1.52789227e+01 
 1.99526231e+00  1.21912877e+02  1.99526231e+00 -1.70597617e+01 
 2.23872114e+00  1.21828824e+02  2.23872114e+00 -1.90259080e+01 
 2.51188643e+00  1.21725244e+02  2.51188643e+00 -2.11885019e+01 
 2.81838293e+00  1.21598224e+02  2.81838293e+00 -2.35564597e+01 
 3.16227766e+00  1.21443365e+02  3.16227766e+00 -2.61354158e+01 
 3.54813389e+00  1.21255859e+02  3.54813389e+00 -2.89265643e+01 
 3.98107171e+00  1.21030629e+02  3.98107171e+00 -3.19255118e+01 
 4.46683592e+00  1.20762545e+02  4.46683592e+00 -3.51213207e+01 
 5.01187234e+00  1.20446707e+02  5.01187234e+00 -3.84959626e+01 
 5.62341325e+00  1.20078778e+02  5.62341325e+00 -4.20244082e+01 
 6.30957344e+00  1.19655320e+02  6.30957344e+00 -4.56755231e+01 
 7.07945784e+00  1.19174092e+02  7.07945784e+00 -4.94138059e+01 
 7.94328235e+00  1.18634236e+02  7.94328235e+00 -5.32018229e+01 
 8.91250938e+00  1.18036335e+02  8.91250938e+00 -5.70030239e+01 
 1.00000000e+01  1.17382302e+02  1.00000000e+01 -6.07845155e+01 
 1.12201845e+01  1.16675139e+02  1.12201845e+01 -6.45193791e+01 
 1.25892541e+01  1.15918601e+02  1.25892541e+01 -6.81882424e+01 
 1.41253754e+01  1.15116819e+02  1.41253754e+01 -7.17799879e+01 
 1.58489319e+01  1.14273940e+02  1.58489319e+01 -7.52916558e+01 
 1.77827941e+01  1.13393814e+02  1.77827941e+01 -7.87277138e+01 
 1.99526231e+01  1.12479742e+02  1.99526231e+01 -8.20989059e+01 
 2.23872114e+01  1.11534300e+02  2.23872114e+01 -8.54208762e+01 
 2.51188643e+01  1.10559219e+02  2.51188643e+01 -8.87127061e+01 
 2.81838293e+01  1.09555314e+02  2.81838293e+01 -9.19954437e+01 
 3.16227766e+01  1.08522456e+02  3.16227766e+01 -9.52906478e+01 
 3.54813389e+01  1.07459578e+02  3.54813389e+01 -9.86189390e+01 
 3.98107171e+01  1.06364709e+02  3.98107171e+01 -1.01998539e+02 
 4.46683592e+01  1.05235062e+02  4.46683592e+01 -1.05443798e+02 
 5.01187234e+01  1.04067167e+02  5.01187234e+01 -1.08963742e+02 
 5.62341325e+01  1.02857067e+02  5.62341325e+01 -1.12560741e+02 
 6.30957344e+01  1.01600586e+02  6.30957344e+01 -1.16229447e+02 
 7.07945784e+01  1.00293658e+02  7.07945784e+01 -1.19956216e+02 
 7.94328235e+01  9.89326977e+01  7.94328235e+01 -1.23719211e+02 
 8.91250938e+01  9.75149703e+01  8.91250938e+01 -1.27489339e+02 
 1.00000000e+02  9.60389074e+01  1.00000000e+02 -1.31232048e+02 
 1.12201845e+02  9.45043167e+01  1.12201845e+02 -1.34909792e+02 
 1.25892541e+02  9.29124448e+01  1.25892541e+02 -1.38484855e+02 
