 1.00000000e+00  7.58166640e+01 
 1.12201845e+00  7.58165530e+01 
 1.25892541e+00  7.58164132e+01 
 1.41253754e+00  7.58162373e+01 
 1.58489319e+00  7.58160159e+01 
 1.77827941e+00  7.58157371e+01 
 1.99526231e+00  7.58153862e+01 
 2.23872114e+00  7.58149445e+01 
 2.51188643e+00  7.58143884e+01 
 2.81838293e+00  7.58136885e+01 
 3.16227766e+00  7.58128075e+01 
 3.54813389e+00  7.58116987e+01 
 3.98107171e+00  7.58103031e+01 
 4.46683592e+00  7.58085469e+01 
 5.01187234e+00  7.58063369e+01 
 5.62341325e+00  7.58035563e+01 
 6.30957344e+00  7.58000583e+01 
 7.07945784e+00  7.57956585e+01 
 7.94328235e+00  7.57901259e+01 
 8.91250938e+00  7.57831707e+01 
 1.00000000e+01  7.57744304e+01 
 1.12201845e+01  7.57634521e+01 
 1.25892541e+01  7.57496705e+01 
 1.41253754e+01  7.57323824e+01 
 1.58489319e+01  7.57107154e+01 
 1.77827941e+01  7.56835911e+01 
 1.99526231e+01  7.56496828e+01 
 2.23872114e+01  7.56073678e+01 
 2.51188643e+01  7.55546760e+01 
 2.81838293e+01  7.54892372e+01 
 3.16227766e+01  7.54082325e+01 
 3.54813389e+01  7.53083560e+01 
 3.98107171e+01  7.51857995e+01 
 4.46683592e+01  7.50362708e+01 
 5.01187234e+01  7.48550627e+01 
 5.62341325e+01  7.46371869e+01 
 6.30957344e+01  7.43775806e+01 
 7.07945784e+01  7.40713849e+01 
 7.94328235e+01  7.37142759e+01 
 8.91250938e+01  7.33028127e+01 
 1.00000000e+02  7.28347483e+01 
 1.12201845e+02  7.23092502e+01 
 1.25892541e+02  7.17269852e+01 
 1.41253754e+02  7.10900515e+01 
 1.58489319e+02  7.04017715e+01 
 1.77827941e+02  6.96663885e+01 
 1.99526231e+02  6.88887198e+01 
 2.23872114e+02  6.80738222e+01 
 2.51188643e+02  6.72267061e+01 
 2.81838293e+02  6.63521204e+01 
 3.16227766e+02  6.54544114e+01 
 3.54813389e+02  6.45374472e+01 
 3.98107171e+02  6.36045945e+01 
 4.46683592e+02  6.26587311e+01 
 5.01187234e+02  6.17022829e+01 
 5.62341325e+02  6.07372718e+01 
 6.30957344e+02  5.97653686e+01 
 7.07945784e+02  5.87879460e+01 
 7.94328235e+02  5.78061269e+01 
 8.91250938e+02  5.68208288e+01 
 1.00000000e+03  5.58328025e+01 
 1.12201845e+03  5.48426651e+01 
 1.25892541e+03  5.38509287e+01 
 1.41253754e+03  5.28580254e+01 
 1.58489319e+03  5.18643279e+01 
 1.77827941e+03  5.08701687e+01 
 1.99526231e+03  4.98758573e+01 
 2.23872114e+03  4.88816957e+01 
 2.51188643e+03  4.78879949e+01 
 2.81838293e+03  4.68950914e+01 
 3.16227766e+03  4.59033650e+01 
 3.54813389e+03  4.49132595e+01 
 3.98107171e+03  4.39253073e+01 
 4.46683592e+03  4.29401585e+01 
 5.01187234e+03  4.19586173e+01 
 5.62341325e+03  4.09816871e+01 
 6.30957344e+03  4.00106280e+01 
 7.07945784e+03  3.90470285e+01 
 7.94328235e+03  3.80928980e+01 
 8.91250938e+03  3.71507827e+01 
 1.00000000e+04  3.62239123e+01 
 1.12201845e+04  3.53163825e+01 
 1.25892541e+04  3.44333761e+01 
 1.41253754e+04  3.35814204e+01 
 1.58489319e+04  3.27686662e+01 
 1.77827941e+04  3.20051493e+01 
 1.99526231e+04  3.13029615e+01 
 2.23872114e+04  3.06762084e+01 
 2.51188643e+04  3.01405930e+01 
 2.81838293e+04  2.97124616e+01 
 3.16227766e+04  2.94072463e+01 
 3.54813389e+04  2.92374589e+01 
 3.98107171e+04  2.92106818e+01 
 4.46683592e+04  2.93281846e+01 
 5.01187234e+04  2.95846852e+01 
 5.62341325e+04  2.99693484e+01 
 6.30957344e+04  3.04676390e+01 
 7.07945784e+04  3.10633982e+01 
 7.94328235e+04  3.17406059e+01 
 8.91250938e+04  3.24845666e+01 
 1.00000000e+05  3.32825154e+01 
 1.12201845e+05  3.41237857e+01 
 1.25892541e+05  3.49997088e+01 
 1.41253754e+05  3.59033843e+01 
 1.58489319e+05  3.68294140e+01 
 1.77827941e+05  3.77736486e+01 
 1.99526231e+05  3.87329721e+01 
 2.23872114e+05  3.97051319e+01 
 2.51188643e+05  4.06886138e+01 
 2.81838293e+05  4.16825618e+01 
 3.16227766e+05  4.26867402e+01 
 3.54813389e+05  4.37015395e+01 
 3.98107171e+05  4.47280295e+01 
 4.46683592e+05  4.57680689e+01 
 5.01187234e+05  4.68244815e+01 
 5.62341325e+05  4.79013191e+01 
 6.30957344e+05  4.90042286e+01 
 7.07945784e+05  5.01409409e+01 
 7.94328235e+05  5.13218828e+01 
 8.91250938e+05  5.25608674e+01 
 1.00000000e+06  5.38757359e+01 
 1.12201845e+06  5.52886828e+01 
 1.25892541e+06  5.68258417e+01 
 1.41253754e+06  5.85156547e+01 
 1.58489319e+06  6.03858100e+01 
 1.77827941e+06  6.24592388e+01 
 1.99526231e+06  6.47505193e+01 
 2.23872114e+06  6.72642157e+01 
 2.51188643e+06  6.99954838e+01 
 2.81838293e+06  7.29309570e+01 
 3.16227766e+06  7.60450680e+01 
 3.54813389e+06  7.92830448e+01 
 3.98107171e+06  8.25175277e+01 
 4.46683592e+06  8.54822678e+01 
 5.01187234e+06  8.77920108e+01 
 5.62341325e+06  8.92317119e+01 
 6.30957344e+06  9.00038693e+01 
 7.07945784e+06  9.04770923e+01 
 7.94328235e+06  9.08977065e+01 
 8.91250938e+06  9.13708008e+01 
 1.00000000e+07  9.19269278e+01 
 1.12201845e+07  9.25669974e+01 
 1.25892541e+07  9.32824153e+01 
 1.41253754e+07  9.40629129e+01 
 1.58489319e+07  9.48992981e+01 
 1.77827941e+07  9.57842181e+01 
 1.99526231e+07  9.67121397e+01 
 2.23872114e+07  9.76789916e+01 
 2.51188643e+07  9.86816331e+01 
 2.81838293e+07  9.97172246e+01 
 3.16227766e+07  1.00782574e+02 
 3.54813389e+07  1.01873560e+02 
 3.98107171e+07  1.02984733e+02 
 4.46683592e+07  1.04109194e+02 
 5.01187234e+07  1.05238761e+02 
 5.62341325e+07  1.06364398e+02 
 6.30957344e+07  1.07476768e+02 
 7.07945784e+07  1.08566794e+02 
 7.94328235e+07  1.09626101e+02 
 8.91250938e+07  1.10647277e+02 
 1.00000000e+08  1.11623956e+02 
