 1.00000000e+00  1.23796613e+02  1.00000000e+00 -7.23600731e+00 
 1.12201845e+00  1.23780070e+02  1.12201845e+00 -8.10900584e+00 
 1.25892541e+00  1.23759333e+02  1.25892541e+00 -9.08450268e+00 
 1.41253754e+00  1.23733367e+02  1.41253754e+00 -1.01733993e+01 
 1.58489319e+00  1.23700895e+02  1.58489319e+00 -1.13873063e+01 
 1.77827941e+00  1.23660357e+02  1.77827941e+00 -1.27384034e+01 
 1.99526231e+00  1.23609854e+02  1.99526231e+00 -1.42392106e+01 
 2.23872114e+00  1.23547095e+02  2.23872114e+00 -1.59022437e+01 
 2.51188643e+00  1.23469350e+02  2.51188643e+00 -1.77395253e+01 
 2.81838293e+00  1.23373407e+02  2.81838293e+00 -1.97619281e+01 
 3.16227766e+00  1.23255551e+02  3.16227766e+00 -2.19783341e+01 
 3.54813389e+00  1.23111572e+02  3.54813389e+00 -2.43946190e+01 
 3.98107171e+00  1.22936825e+02  3.98107171e+00 -2.70125067e+01 
 4.46683592e+00  1.22726347e+02  4.46683592e+00 -2.98283870e+01 
 5.01187234e+00  1.22475049e+02  5.01187234e+00 -3.28322546e+01 
 5.62341325e+00  1.22177979e+02  5.62341325e+00 -3.60069766e+01 
 6.30957344e+00  1.21830645e+02  6.30957344e+00 -3.93281193e+01 
 7.07945784e+00  1.21429357e+02  7.07945784e+00 -4.27645335e+01 
 7.94328235e+00  1.20971554e+02  7.94328235e+00 -4.62797869e+01 
 8.91250938e+00  1.20456040e+02  8.91250938e+00 -4.98343687e+01 
 1.00000000e+01  1.19883098e+02  1.00000000e+01 -5.33884033e+01 
 1.12201845e+01  1.19254443e+02  1.12201845e+01 -5.69044801e+01 
 1.25892541e+01  1.18573042e+02  1.25892541e+01 -6.03501712e+01 
 1.41253754e+01  1.17842814e+02  1.41253754e+01 -6.36998968e+01 
 1.58489319e+01  1.17068279e+02  1.58489319e+01 -6.69359647e+01 
 1.77827941e+01  1.16254211e+02  1.77827941e+01 -7.00487908e+01 
 1.99526231e+01  1.15405321e+02  1.99526231e+01 -7.30364522e+01 
 2.23872114e+01  1.14526015e+02  2.23872114e+01 -7.59037920e+01 
 2.51188643e+01  1.13620218e+02  2.51188643e+01 -7.86612962e+01 
 2.81838293e+01  1.12691261e+02  2.81838293e+01 -8.13239247e+01 
 3.16227766e+01  1.11741821e+02  3.16227766e+01 -8.39100122e+01 
 3.54813389e+01  1.10773891e+02  3.54813389e+01 -8.64402990e+01 
 3.98107171e+01  1.09788776e+02  3.98107171e+01 -8.89371023e+01 
 4.46683592e+01  1.08787093e+02  4.46683592e+01 -9.14236053e+01 
 5.01187234e+01  1.07768771e+02  5.01187234e+01 -9.39232217e+01 
 5.62341325e+01  1.06733054e+02  5.62341325e+01 -9.64589823e+01 
 6.30957344e+01  1.05678497e+02  6.30957344e+01 -9.90528880e+01 
 7.07945784e+01  1.04602965e+02  7.07945784e+01 -1.01725177e+02 
