corner,temp_c,res_section,metric,unit,before,after,delta
ff,125,res_bcs,vout_no_load_v,V,1.80055199,1.80055199,0.0
ff,125,res_bcs,i_divider_a,uA,4.81683782e-06,4.81683782e-06,0.0
ff,125,res_wcs,phase_margin_deg,deg,63.30543290501109,71.56314414276234,8.257711237751252
ff,125,res_wcs,gain_margin_db,dB,22.864104037743587,22.935853018038557,0.07174898029497001
ff,125,res_wcs,unity_gain_freq_hz,kHz,63062.24835124689,59562.77533696734,-3499.4730142795524
ff,125,res_wcs,dc_gain_db,dB,121.621097,121.620824,-0.00027300000000707314
ff,125,res_wcs,psrr_db_1khz,dB,58.4737244,53.9315827,-4.542141700000002
ff,125,res_wcs,psrr_db_100khz,dB,34.3964044,34.8564666,0.46006219999999587
ff,125,res_wcs,iq_a,uA,2.1715445e-05,2.1715445e-05,0.0
ff,125,res_wcs,dropout_v_50ma,V,0.19999999999999996,0.19999999999999996,0.0
ff,125,res_wcs,line_reg_mv_per_v,mV/V,0.245772727272469,0.245772727272469,0.0
ff,125,res_wcs,load_reg_pct,%,0.025376751210738756,0.025376751210738756,0.0
ff,125,res_wcs,vout_no_load_v,V,1.8006551,1.8006551,0.0
ff,125,res_wcs,i_divider_a,uA,2.89105499e-06,2.89105499e-06,0.0
sf,-40,res_typ,phase_margin_deg,deg,72.21001932201972,76.03532282335523,3.8253035013355117
sf,-40,res_typ,gain_margin_db,dB,16.64773328655519,16.705567788798007,0.057834502242815944
sf,-40,res_typ,unity_gain_freq_hz,kHz,139237.47198347092,136927.72861095067,-2309.7433725202573
sf,-40,res_typ,dc_gain_db,dB,124.613125,124.612905,-0.00021999999999877673
sf,-40,res_typ,psrr_db_1khz,dB,61.7902975,57.283784,-4.506513500000004
sf,-40,res_typ,psrr_db_100khz,dB,35.1157799,35.430618,0.3148381000000029
sf,-40,res_typ,iq_a,uA,2.24486051e-05,2.24486051e-05,0.0
sf,-40,res_typ,dropout_v_50ma,V,0.19999999999999996,0.19999999999999996,0.0
sf,-40,res_typ,line_reg_mv_per_v,mV/V,0.16468181818185218,0.16468181818185218,0.0
sf,-40,res_typ,load_reg_pct,%,0.007650374220949422,0.007650374220949422,0.0
sf,-40,res_typ,vout_no_load_v,V,1.80024742,1.80024742,0.0
sf,-40,res_typ,i_divider_a,uA,2.46767442e-06,2.46767442e-06,0.0
sf,-40,res_bcs,phase_margin_deg,deg,68.16150644318789,74.34586891046555,6.184362467277666
sf,-40,res_bcs,gain_margin_db,dB,20.090275937241827,20.159423521446826,0.06914758420499822
sf,-40,res_bcs,unity_gain_freq_hz,kHz,107648.73838179246,104224.57915014627,-3424.15923164619
sf,-40,res_bcs,dc_gain_db,dB,124.546003,124.545783,-0.00021999999999877673
sf,-40,res_bcs,psrr_db_1khz,dB,61.8044981,57.2915906,-4.512907500000004
sf,-40,res_bcs,psrr_db_100khz,dB,33.2031854,33.7283632,0.5251777999999945
sf,-40,res_bcs,iq_a,uA,2.32718336e-05,2.32718336e-05,0.0
sf,-40,res_bcs,dropout_v_50ma,V,0.19999999999999996,0.19999999999999996,0.0
sf,-40,res_bcs,line_reg_mv_per_v,mV/V,0.1642878787879519,0.1642878787879519,0.0
sf,-40,res_bcs,load_reg_pct,%,0.00755928538563246,0.00755928538563246,0.0
sf,-40,res_bcs,vout_no_load_v,V,1.80024596,1.80024596,0.0
sf,-40,res_bcs,i_divider_a,uA,3.28967024e-06,3.28967024e-06,0.0
sf,-40,res_wcs,phase_margin_deg,deg,72.54229987144194,75.12656474457197,2.5842648731300244
sf,-40,res_wcs,gain_margin_db,dB,13.919532949853616,13.961407524427653,0.041874574574036316
sf,-40,res_wcs,unity_gain_freq_hz,kHz,171781.82161381995,169768.87908783328,-2012.9425259866694
sf,-40,res_wcs,dc_gain_db,dB,124.653692,124.653471,-0.00022100000001046283
sf,-40,res_wcs,psrr_db_1khz,dB,61.7771644,57.2789179,-4.498246499999993
sf,-40,res_wcs,psrr_db_100khz,dB,36.7640332,36.95463,0.19059680000000156
sf,-40,res_wcs,iq_a,uA,2.19542996e-05,2.19542996e-05,0.0
sf,-40,res_wcs,dropout_v_50ma,V,0.19999999999999996,0.19999999999999996,0.0
sf,-40,res_wcs,line_reg_mv_per_v,mV/V,0.1649848484850594,0.1649848484850594,0.0
sf,-40,res_wcs,load_reg_pct,%,0.007720912412331609,0.007720912412331609,0.0
sf,-40,res_wcs,vout_no_load_v,V,1.80024856,1.80024856,0.0
sf,-40,res_wcs,i_divider_a,uA,1.97434231e-06,1.97434231e-06,0.0
sf,27,res_typ,phase_margin_deg,deg,68.50182195752686,74.82072823789534,6.318906280368481
sf,27,res_typ,gain_margin_db,dB,20.35221932773099,20.41677611785683,0.0645567901258417
sf,27,res_typ,unity_gain_freq_hz,kHz,91108.67166926246,88080.39903051207,-3028.2726387503935
sf,27,res_typ,dc_gain_db,dB,123.918952,123.918675,-0.00027700000001118497
sf,27,res_typ,psrr_db_1khz,dB,60.3612689,55.8266815,-4.5345873999999995
sf,27,res_typ,psrr_db_100khz,dB,33.8163762,34.3039622,0.4875860000000003
sf,27,res_typ,iq_a,uA,2.28381248e-05,2.28381248e-05,0.0
sf,27,res_typ,dropout_v_50ma,V,0.19999999999999996,0.19999999999999996,0.0
sf,27,res_typ,line_reg_mv_per_v,mV/V,0.17719696969697668,0.17719696969697668,0.0
sf,27,res_typ,load_reg_pct,%,0.00930923493824161,0.00930923493824161,0.0
sf,27,res_typ,vout_no_load_v,V,1.80030091,1.80030091,0.0
sf,27,res_typ,i_divider_a,uA,2.87129087e-06,2.87129087e-06,0.0
sf,27,res_bcs,phase_margin_deg,deg,60.20291512221664,69.21304098091665,9.010125858700007
sf,27,res_bcs,gain_margin_db,dB,23.836076115338578,23.914176944123817,0.07810082878523872
sf,27,res_bcs,unity_gain_freq_hz,kHz,73154.18187727044,68254.66432450687,-4899.517552763573
sf,27,res_bcs,dc_gain_db,dB,123.832179,123.831904,-0.0002750000000020236
sf,27,res_bcs,psrr_db_1khz,dB,60.3721841,55.8328025,-4.539381599999999
sf,27,res_bcs,psrr_db_100khz,dB,32.6253868,33.2825154,0.6571286000000001
sf,27,res_bcs,iq_a,uA,2.37971042e-05,2.37971042e-05,0.0
sf,27,res_bcs,dropout_v_50ma,V,0.19999999999999996,0.19999999999999996,0.0
sf,27,res_bcs,line_reg_mv_per_v,mV/V,0.17646969696975032,0.17646969696975032,0.0
sf,27,res_bcs,load_reg_pct,%,0.009169831375852956,0.009169831375852956,0.0
sf,27,res_bcs,vout_no_load_v,V,1.80029871,1.80029871,0.0
sf,27,res_bcs,i_divider_a,uA,3.82773197e-06,3.82773197e-06,0.0
sf,27,res_wcs,phase_margin_deg,deg,72.34148490884051,76.7235690921143,4.38208418327379
sf,27,res_wcs,gain_margin_db,dB,17.636611251045657,17.680710723539292,0.04409947249363455
sf,27,res_wcs,unity_gain_freq_hz,kHz,110947.12999366417,108767.56448508597,-2179.5655085782055
sf,27,res_wcs,dc_gain_db,dB,123.971498,123.97122,-0.00027799999999444935
sf,27,res_wcs,psrr_db_1khz,dB,60.3511402,55.8227387,-4.528401500000001
sf,27,res_wcs,psrr_db_100khz,dB,35.0021325,35.3572788,0.35514630000000125
sf,27,res_wcs,iq_a,uA,2.22620177e-05,2.22620177e-05,0.0
sf,27,res_wcs,dropout_v_50ma,V,0.19999999999999996,0.19999999999999996,0.0
sf,27,res_wcs,line_reg_mv_per_v,mV/V,0.17775757575754,0.17775757575754,0.0
sf,27,res_wcs,load_reg_pct,%,0.009418647023710999,0.009418647023710999,0.0
sf,27,res_wcs,vout_no_load_v,V,1.80030264,1.80030264,0.0
sf,27,res_wcs,i_divider_a,uA,2.29726939e-06,2.29726939e-06,0.0
sf,125,res_typ,phase_margin_deg,deg,55.1758236673611,65.21132609302647,10.03550242566537
sf,125,res_typ,gain_margin_db,dB,25.683628912019632,25.760422406899387,0.07679349487975529
sf,125,res_typ,unity_gain_freq_hz,kHz,53923.162594174704,48963.977343494626,-4959.185250680079
sf,125,res_typ,dc_gain_db,dB,122.164441,122.164122,-0.0003189999999904103
sf,125,res_typ,psrr_db_1khz,dB,58.4268293,53.8704134,-4.556415900000005
sf,125,res_typ,psrr_db_100khz,dB,34.011975,34.5247164,0.512741400000003
sf,125,res_typ,iq_a,uA,2.31142775e-05,2.31142775e-05,0.0
sf,125,res_typ,dropout_v_50ma,V,0.19999999999999996,0.19999999999999996,0.0
sf,125,res_typ,line_reg_mv_per_v,mV/V,0.21975757575763752,0.21975757575763752,0.0
sf,125,res_typ,load_reg_pct,%,0.017313480926941786,0.017313480926941786,0.0
sf,125,res_typ,vout_no_load_v,V,1.80048377,1.80048377,0.0
sf,125,res_typ,i_divider_a,uA,3.61310605e-06,3.61310605e-06,0.0
sf,125,res_bcs,phase_margin_deg,deg,44.194681941404355,54.77322336075318,10.578541419348824
sf,125,res_bcs,gain_margin_db,dB,29.15180481963799,29.284330778225723,0.1325259585877312
sf,125,res_bcs,unity_gain_freq_hz,kHz,47358.906643054564,40698.19625048521,-6660.710392569352
sf,125,res_bcs,dc_gain_db,dB,122.039152,122.038834,-0.0003180000000071459
sf,125,res_bcs,psrr_db_1khz,dB,58.4348512,53.8753798,-4.5594714
sf,125,res_bcs,psrr_db_100khz,dB,33.6513604,34.2140197,0.5626593
sf,125,res_bcs,iq_a,uA,2.44621664e-05,2.44621664e-05,0.0
sf,125,res_bcs,dropout_v_50ma,V,0.19999999999999996,0.19999999999999996,0.0
sf,125,res_bcs,line_reg_mv_per_v,mV/V,0.2159696969695657,0.2159696969695657,0.0
sf,125,res_bcs,load_reg_pct,%,0.015697572775583608,0.015697572775583608,0.0
sf,125,res_bcs,vout_no_load_v,V,1.80045604,1.80045604,0.0
sf,125,res_bcs,i_divider_a,uA,4.81658114e-06,4.81658114e-06,0.0
sf,125,res_wcs,phase_margin_deg,deg,63.08946016252371,71.43382328301347,8.34436312048976
sf,125,res_wcs,gain_margin_db,dB,22.972036853115426,23.043275719499878,0.07123886638445143
sf,125,res_wcs,unity_gain_freq_hz,kHz,62185.32206232109,58649.12336138286,-3536.1987009382283
sf,125,res_wcs,dc_gain_db,dB,122.240605,122.240285,-0.0003200000000020964
sf,125,res_wcs,psrr_db_1khz,dB,58.4193059,53.86683,-4.5524758999999975
sf,125,res_wcs,psrr_db_100khz,dB,34.4524955,34.9091875,0.4566920000000039
sf,125,res_wcs,iq_a,uA,2.22378846e-05,2.22378846e-05,0.0
sf,125,res_wcs,dropout_v_50ma,V,0.19999999999999996,0.19999999999999996,0.0
sf,125,res_wcs,line_reg_mv_per_v,mV/V,0.2232424242425021,0.2232424242425021,0.0
sf,125,res_wcs,load_reg_pct,%,0.018989305753053572,0.018989305753053572,0.0
sf,125,res_wcs,vout_no_load_v,V,1.80051272,1.80051272,0.0
sf,125,res_wcs,i_divider_a,uA,2.89082639e-06,2.89082639e-06,0.0
fs,-40,res_typ,phase_margin_deg,deg,72.37559633784186,76.33983701425277,3.9642406764109097
fs,-40,res_typ,gain_margin_db,dB,17.134804302559317,17.17977288920036,0.044968586641044084
fs,-40,res_typ,unity_gain_freq_hz,kHz,134011.0779773045,131693.81720560123,-2317.260771703266
fs,-40,res_typ,dc_gain_db,dB,124.278119,124.277905,-0.00021399999999971442
fs,-40,res_typ,psrr_db_1khz,dB,61.6100965,57.1079871,-4.502109399999995
fs,-40,res_typ,psrr_db_100khz,dB,35.0523498,35.3792897,0.3269398999999993
fs,-40,res_typ,iq_a,uA,2.24489668e-05,2.24489668e-05,0.0
fs,-40,res_typ,dropout_v_50ma,V,0.19999999999999996,0.19999999999999996,0.0
fs,-40,res_typ,line_reg_mv_per_v,mV/V,0.1703636363637917,0.1703636363637917,0.0
fs,-40,res_typ,load_reg_pct,%,0.008084686544429825,0.008084686544429825,0.0
fs,-40,res_typ,vout_no_load_v,V,1.80025887,1.80025887,0.0
fs,-40,res_typ,i_divider_a,uA,2.46769011e-06,2.46769011e-06,0.0
fs,-40,res_bcs,phase_margin_deg,deg,67.98332276591483,74.36258755835166,6.379264792436828
fs,-40,res_bcs,gain_margin_db,dB,20.584755936142095,20.656094072915153,0.07133813677305767
fs,-40,res_bcs,unity_gain_freq_hz,kHz,103767.31895770726,100291.70024220973,-3475.618715497534
fs,-40,res_bcs,dc_gain_db,dB,124.209866,124.209653,-0.00021300000000223918
fs,-40,res_bcs,psrr_db_1khz,dB,61.6246374,57.1161623,-4.508475099999998
fs,-40,res_bcs,psrr_db_100khz,dB,33.2041019,33.7386564,0.5345545000000058
fs,-40,res_bcs,iq_a,uA,2.3272059e-05,2.3272059e-05,0.0
fs,-40,res_bcs,dropout_v_50ma,V,0.19999999999999996,0.19999999999999996,0.0
fs,-40,res_bcs,line_reg_mv_per_v,mV/V,0.17000000000001028,0.17000000000001028,0.0
fs,-40,res_bcs,load_reg_pct,%,0.007991932525159347,0.007991932525159347,0.0
fs,-40,res_bcs,vout_no_load_v,V,1.80025736,1.80025736,0.0
fs,-40,res_bcs,i_divider_a,uA,3.28969108e-06,3.28969108e-06,0.0
fs,-40,res_wcs,phase_margin_deg,deg,73.02630278751151,75.7016848373892,2.6753820498776832
fs,-40,res_wcs,gain_margin_db,dB,14.40447946461666,14.447247148222813,0.04276768360615257
fs,-40,res_wcs,unity_gain_freq_hz,kHz,165274.63683183526,163286.249504922,-1988.3873269132746
fs,-40,res_wcs,dc_gain_db,dB,124.319373,124.319159,-0.00021399999999971442
fs,-40,res_wcs,psrr_db_1khz,dB,61.5966241,57.102754,-4.493870100000002
fs,-40,res_wcs,psrr_db_100khz,dB,36.6632647,36.8647093,0.20144460000000208
fs,-40,res_wcs,iq_a,uA,2.19547724e-05,2.19547724e-05,0.0
fs,-40,res_wcs,dropout_v_50ma,V,0.19999999999999996,0.19999999999999996,0.0
fs,-40,res_wcs,line_reg_mv_per_v,mV/V,0.17063636363620718,0.17063636363620718,0.0
fs,-40,res_wcs,load_reg_pct,%,0.0081568901528806,0.0081568901528806,0.0
fs,-40,res_wcs,vout_no_load_v,V,1.80026005,1.80026005,0.0
fs,-40,res_wcs,i_divider_a,uA,1.97435491e-06,1.97435491e-06,0.0
fs,27,res_typ,phase_margin_deg,deg,68.27980839685594,74.74639560026642,6.466587203410484
fs,27,res_typ,gain_margin_db,dB,20.84856861194673,20.91543676841884,0.06686815647210764
fs,27,res_typ,unity_gain_freq_hz,kHz,88002.72555432912,84942.0228457991,-3060.7027085300215
fs,27,res_typ,dc_gain_db,dB,123.646064,123.645793,-0.0002709999999979118
fs,27,res_typ,psrr_db_1khz,dB,60.1923126,55.6604082,-4.531904400000002
fs,27,res_typ,psrr_db_100khz,dB,33.8615845,34.350117,0.48853249999999804
fs,27,res_typ,iq_a,uA,2.28420026e-05,2.28420026e-05,0.0
fs,27,res_typ,dropout_v_50ma,V,0.19999999999999996,0.19999999999999996,0.0
fs,27,res_typ,line_reg_mv_per_v,mV/V,0.18198484848502677,0.18198484848502677,0.0
fs,27,res_typ,load_reg_pct,%,0.009743521920147024,0.009743521920147024,0.0
fs,27,res_typ,vout_no_load_v,V,1.80031251,1.80031251,0.0
fs,27,res_typ,i_divider_a,uA,2.87130937e-06,2.87130937e-06,0.0
fs,27,res_bcs,phase_margin_deg,deg,59.73595817728253,68.86774443438831,9.131786257105787
fs,27,res_bcs,gain_margin_db,dB,24.29690106277738,24.37824676823133,0.08134570545395192
fs,27,res_bcs,unity_gain_freq_hz,kHz,70870.64989125333,65942.58229671122,-4928.06759454211
fs,27,res_bcs,dc_gain_db,dB,123.557952,123.557682,-0.00027000000000043656
fs,27,res_bcs,psrr_db_1khz,dB,60.2034418,55.6667575,-4.5366842999999974
fs,27,res_bcs,psrr_db_100khz,dB,32.737967,33.3857366,0.6477696000000037
fs,27,res_bcs,iq_a,uA,2.38004381e-05,2.38004381e-05,0.0
fs,27,res_bcs,dropout_v_50ma,V,0.19999999999999996,0.19999999999999996,0.0
fs,27,res_bcs,line_reg_mv_per_v,mV/V,0.18130303030297873,0.18130303030297873,0.0
fs,27,res_bcs,load_reg_pct,%,0.009604675350671093,0.009604675350671093,0.0
fs,27,res_bcs,vout_no_load_v,V,1.8003103,1.8003103,0.0
fs,27,res_bcs,i_divider_a,uA,3.82775662e-06,3.82775662e-06,0.0
fs,27,res_wcs,phase_margin_deg,deg,72.34693746578463,76.87821222905309,4.531274763268456
fs,27,res_wcs,gain_margin_db,dB,18.0958373396141,18.141520060045035,0.045682720430935575
fs,27,res_wcs,unity_gain_freq_hz,kHz,107025.178982574,104828.42867247717,-2196.7503100968315
fs,27,res_wcs,dc_gain_db,dB,123.699424,123.699151,-0.0002729999999928623
fs,27,res_wcs,psrr_db_1khz,dB,60.1819836,55.6562518,-4.525731800000003
fs,27,res_wcs,psrr_db_100khz,dB,34.9955024,35.3564384,0.36093600000000237
fs,27,res_wcs,iq_a,uA,2.2266375e-05,2.2266375e-05,0.0
fs,27,res_wcs,dropout_v_50ma,V,0.19999999999999996,0.19999999999999996,0.0
fs,27,res_wcs,line_reg_mv_per_v,mV/V,0.18250000000007538,0.18250000000007538,0.0
fs,27,res_wcs,load_reg_pct,%,0.00985182197664183,0.00985182197664183,0.0
fs,27,res_wcs,vout_no_load_v,V,1.80031423,1.80031423,0.0
fs,27,res_wcs,i_divider_a,uA,2.29728419e-06,2.29728419e-06,0.0
fs,125,res_typ,phase_margin_deg,deg,54.635843699623734,64.74111911966509,10.105275420041352
fs,125,res_typ,gain_margin_db,dB,26.124686792007658,26.205389794488383,0.0807030024807247
fs,125,res_typ,unity_gain_freq_hz,kHz,52483.50509593386,47504.66711395714,-4978.8379819767215
fs,125,res_typ,dc_gain_db,dB,121.988548,121.988229,-0.0003189999999904103
fs,125,res_typ,psrr_db_1khz,dB,58.2687834,53.714312,-4.554471399999997
fs,125,res_typ,psrr_db_100khz,dB,34.1604601,34.6592031,0.4987429999999975
fs,125,res_typ,iq_a,uA,2.34409689e-05,2.34409689e-05,0.0
fs,125,res_typ,dropout_v_50ma,V,0.21999999999999997,0.21999999999999997,0.0
fs,125,res_typ,line_reg_mv_per_v,mV/V,0.21996969696947885,0.21996969696947885,0.0
fs,125,res_typ,load_reg_pct,%,0.014797911590568551,0.014797911590568551,0.0
fs,125,res_typ,vout_no_load_v,V,1.80044602,1.80044602,0.0
fs,125,res_typ,i_divider_a,uA,3.6130303e-06,3.6130303e-06,0.0
fs,125,res_bcs,phase_margin_deg,deg,43.65017245060304,54.190700740197514,10.540528289594477
fs,125,res_bcs,gain_margin_db,dB,29.628297299331912,29.76660364447033,0.13830634513841744
fs,125,res_bcs,unity_gain_freq_hz,kHz,46252.10070575658,39616.83565002225,-6635.2650557343295
fs,125,res_bcs,dc_gain_db,dB,121.861522,121.861204,-0.00031799999999293505
fs,125,res_bcs,psrr_db_1khz,dB,58.276944,53.7194249,-4.5575191
fs,125,res_bcs,psrr_db_100khz,dB,33.8263338,34.3703127,0.543978899999999
fs,125,res_bcs,iq_a,uA,2.4683725e-05,2.4683725e-05,0.0
fs,125,res_bcs,dropout_v_50ma,V,0.21999999999999997,0.21999999999999997,0.0
fs,125,res_bcs,line_reg_mv_per_v,mV/V,0.2177121212121662,0.2177121212121662,0.0
fs,125,res_bcs,load_reg_pct,%,0.014189841709537349,0.014189841709537349,0.0
fs,125,res_bcs,vout_no_load_v,V,1.80043595,1.80043595,0.0
fs,125,res_bcs,i_divider_a,uA,4.81652739e-06,4.81652739e-06,0.0
fs,125,res_wcs,phase_margin_deg,deg,62.646222067710426,71.16439510483234,8.518173037121912
fs,125,res_wcs,gain_margin_db,dB,23.461177254514347,23.530751083873287,0.06957382935894074
fs,125,res_wcs,unity_gain_freq_hz,kHz,60362.930149922795,56768.20550877498,-3594.724641147812
fs,125,res_wcs,dc_gain_db,dB,122.065778,122.065458,-0.00031999999998788553
fs,125,res_wcs,psrr_db_1khz,dB,58.2611215,53.7105828,-4.550538700000004
fs,125,res_wcs,psrr_db_100khz,dB,34.5710654,35.0184472,0.44738179999999517
fs,125,res_wcs,iq_a,uA,2.26764261e-05,2.26764261e-05,0.0
fs,125,res_wcs,dropout_v_50ma,V,0.21999999999999997,0.21999999999999997,0.0
fs,125,res_wcs,line_reg_mv_per_v,mV/V,0.22192424242425715,0.22192424242425715,0.0
fs,125,res_wcs,load_reg_pct,%,0.015389314928002584,0.015389314928002584,0.0
fs,125,res_wcs,vout_no_load_v,V,1.80045592,1.80045592,0.0
fs,125,res_wcs,i_divider_a,uA,2.8907352e-06,2.8907352e-06,0.0
